Date,Text,Tokens
04/2024,Fore coffee sih pertama kali tau karena cewe gw beli haha,"['fore', 'coffee', 'sih', 'pertama', 'kali', 'tau', 'karena', 'cewe', 'gw', 'beli', 'haha']"
04/2024,Fore dan tukuuy,"['fore', 'dan', 'tukuuy']"
04/2024,"Kopken, janjiw manis bgt kaya orang lg minum gula. Kopi nako watery. Tommorow kopi all enak tp b aja. Point enak dan strong rekomen kl males manual brew. Fore enak dan manisnya pas tp kurang strong. Kalau mah creamy tp masih enak : Sapporo Kopi konnichiwa.","['kopken', 'janjiw', 'manis', 'bgt', 'kaya', 'orang', 'lg', 'minum', 'gula', 'kopi', 'nako', 'watery', 'tommorow', 'kopi', 'enak', 'tp', 'b', 'aja', 'point', 'enak', 'dan', 'strong', 'rekoman', 'kl', 'male', 'manual', 'brew', 'fore', 'enak', 'dan', 'manisnya', 'pas', 'tp', 'kurang', 'strong', 'kalau', 'mah', 'creamy', 'tp', 'masih', 'enak', 'sapporo', 'kopi', 'konnichiwa']"
04/2024,fore sama tomoro terbaik sih,"['fore', 'sama', 'tomoro', 'terbaik', 'sih']"
04/2024,"kopi kenangan agak kurang Tomoro, fore, So-so aja. (kecuali kalo rasa tertentu enak bgt) Tuku emang seeenak itu. Kalo rela ngeluarin lebih coba Commonground karna enak bgt, lattenya tanpa gula udah manis bgt Yang jelas STARRBUCK GA PERLU DIBELI LAGIIII!! Sama cobain es kopis","['kopi', 'kenangan', 'agak', 'kurang', 'tomoro', 'fore', 'aja', 'kecuali', 'kalo', 'rasa', 'tertentu', 'enak', 'bgt', 'tuku', 'emang', 'seeenak', 'itu', 'kalo', 'rela', 'ngeluarin', 'lebih', 'coba', 'commonground', 'karna', 'enak', 'bgt', 'lattenya', 'tanpa', 'gula', 'udah', 'manis', 'bgt', 'yang', 'jelas', 'starrbuck', 'ga', 'perlu', 'dibeli', 'lagiiii', 'sama', 'cobain', 'es', 'kopis']"
04/2024,"kopi kenangan agak kurang Tomoro, fore, So-so aja. (kecuali kalo rasa tertentu enak bgt) Tuku emang seeenak itu. Kalo rela ngeluarin lebih coba Commonground karna enak bgt, lattenya tanpa gula udah manis bgt Yang jelas STARRBUCK GA PERLU DIBELI LAGIIII!! Sama cobain es kopis","['kopi', 'kenangan', 'agak', 'kurang', 'tomoro', 'fore', 'aja', 'kecuali', 'kalo', 'rasa', 'tertentu', 'enak', 'bgt', 'tuku', 'emang', 'seeenak', 'itu', 'kalo', 'rela', 'ngeluarin', 'lebih', 'coba', 'commonground', 'karna', 'enak', 'bgt', 'lattenya', 'tanpa', 'gula', 'udah', 'manis', 'bgt', 'yang', 'jelas', 'starrbuck', 'ga', 'perlu', 'dibeli', 'lagiiii', 'sama', 'cobain', 'es', 'kopis']"
04/2024,1. Tuku 2. Fore 3. %,"['tuku', 'fore']"
04/2024,"kopken, fore, janjiw (krn sering diskon)","['kopken', 'fore', 'janjiw', 'krn', 'sere', 'diskon']"
04/2024,1. tuku 2. calf 3. point 4. fore 5. kopi jago sisanya air comberan,"['tuku', 'calf', 'point', 'fore', 'kopi', 'jago', 'sisanya', 'air', 'comberan']"
04/2024,1. TUKU (Kopsu tetangga & Caramel macchiato) 2. FORE (Butterscotch seasalt latte),"['tuku', 'kopsu', 'tetangga', 'caramel', 'macchiato', 'fore', 'butterscotch', 'seasalt', 'latte']"
04/2024,Baru coba bbrp tp gue sebagai penikmat kopi manis gue pilih fore,"['baru', 'coba', 'bbrp', 'tp', 'gue', 'sebagai', 'penikmat', 'kopi', 'manis', 'gue', 'pilih', 'fore']"
04/2024,FORE. kalau kamu di jogja boleh cobain couvee sama cosan.,"['fore', 'kalau', 'kamu', 'di', 'jogja', 'boleh', 'cobain', 'couvee', 'sama', 'cosan']"
04/2024,fore & family sih,"['fore', 'family', 'sih']"
04/2024,"fore, point, tuku, tomoro","['fore', 'point', 'tuku', 'tomoro']"
04/2024,"Fore sama point sih, gatau kalau yang lainnya belum di coba","['fore', 'sama', 'point', 'sih', 'gatau', 'kalau', 'yang', 'lainnya', 'belum', 'di', 'coba']"
04/2024,fore atau ga kopi soe,"['fore', 'atau', 'ga', 'kopi', 'soe']"
04/2024,fore ayo kita nikah bsk,"['fore', 'ayo', 'kita', 'nikah', 'bsk']"
04/2024,1. Fore 2. Point coffe 3. Blm bisa milih karna masih ada yang blm aku cobain,"['fore', 'point', 'coffe', 'blm', 'bisa', 'milih', 'karna', 'masih', 'ada', 'yang', 'blm', 'aku', 'cobain']"
04/2024,Kalau rasa: fore sama kulo. Yg gk enak: janji jiwa,"['kalau', 'rasa', 'fore', 'sama', 'kulo', 'yg', 'gk', 'enak', 'janji', 'jiwa']"
04/2024,"fore, tuku, calf, top 3 besar","['fore', 'tuku', 'calf', 'besar']"
04/2024,knp byk yg ga suka janji jiwa pdhl itu fav gueh 2nd is kopken trs fore tp fore manis sih,"['knp', 'byk', 'yg', 'ga', 'suka', 'janji', 'jiwa', 'pdhl', 'itu', 'fav', 'gueh', 'kopken', 'trs', 'fore', 'tp', 'fore', 'manis', 'sih']"
04/2024,Kalau sekali kali ga eman kok nder!!! xD memanjakan mulut merasakan fore menurut aku sebuah kesenangan jadi ga ada eman emannya!!!,"['kalau', 'sekali', 'kali', 'ga', 'eman', 'kok', 'nder', 'xd', 'memanjakan', 'mulut', 'merasakan', 'fore', 'menurut', 'aku', 'sebuah', 'kesenangan', 'jadi', 'ga', 'ada', 'eman', 'emannya']"
04/2024,fore emng enak bet neng yo ora pendak dino nek pendak dino yo remuk bakule endog,"['fore', 'emng', 'enak', 'bet', 'neng', 'yo', 'ora', 'pendak', 'dino', 'nek', 'pendak', 'dino', 'yo', 'remuk', 'bakule', 'endog']"
04/2024,"Gw diajak ketemuan, ditanyain mau di cnb apa fore. Gw sengaja pilih fore krn ada disc pengguna baru","['gw', 'diajak', 'ketemuan', 'ditanyain', 'mau', 'di', 'cnb', 'apa', 'fore', 'gw', 'sengaja', 'pilih', 'fore', 'krn', 'ada', 'disc', 'pengguna', 'baru']"
04/2024,Fore bisanya d app nya banyak promo,"['fore', 'bisanya', 'd', 'app', 'nya', 'banyak', 'promo']"
04/2024,Emg fore tuh menurut gw mahal bgt tp worth karena rasanya seenak ituuu,"['emg', 'fore', 'tuh', 'menurut', 'gw', 'mahal', 'bgt', 'tp', 'worth', 'karena', 'rasanya', 'seenak', 'ituuu']"
04/2024,fore tapi beneran enak sih ya,"['fore', 'tapi', 'beneran', 'enak', 'sih', 'ya']"
04/2024,beli fore kalo promo huahahahah,"['beli', 'fore', 'kalo', 'promo', 'huahahahah']"
04/2024,Emg klo bisa jgn sering2 beli fore sih,"['emg', 'klo', 'bisa', 'jgn', 'beli', 'fore', 'sih']"
04/2024,"Bener enak bgt fore, tpi klo beli sebulan hampir tiap minggu kerasa wak wkwkwkw","['bener', 'enak', 'bgt', 'fore', 'tpi', 'klo', 'beli', 'sebulan', 'hampir', 'tiap', 'minggu', 'kerasa', 'wak', 'wkwkwkw']"
04/2024,Jogja dmn ya fore,"['jogja', 'dmn', 'ya', 'fore']"
04/2024,Gue uda coba Kopi kenangan caffe latte mmng enak bangett apalagi diminum dingin² pas cuaca lagi panas bngt,"['gue', 'uda', 'coba', 'kopi', 'kenangan', 'caffe', 'latte', 'mmng', 'enak', 'bangett', 'apalagi', 'diminum', 'pas', 'cuaca', 'lagi', 'panas', 'bngt']"
04/2024,"Baru aja beli. Tp kalo ke point ga pernah pesen aneh2 gmn2, antara flatwhite, coffee dolce atau frappe espresso","['baru', 'aja', 'beli', 'tp', 'kalo', 'ke', 'point', 'ga', 'pernah', 'pesen', 'antara', 'flatwhite', 'coffee', 'dolce', 'atau', 'frappe', 'espresso']"
04/2024,"Kopi kenangan kok gak malu sih pake buzzer gini, kecewa deh w","['kopi', 'kenangan', 'kok', 'gak', 'malu', 'sih', 'pake', 'buzzer', 'gini', 'kecewa', 'deh', 'w']"
04/2024,aku suka bgt mysterious green… tp setelah kucoba di beberapa cabang point coffee rasanya agak beda2 :”,"['aku', 'suka', 'bgt', 'mysterious', 'green', 'tp', 'setelah', 'kucoba', 'di', 'beberapa', 'cabang', 'point', 'coffee', 'rasanya', 'agak']"
04/2024,"kemarin rest tiba2 pen kopi kebetulan indomaretnya ada point coffee, udah pengen beut ga sabar mau minum kopi eh malah harus ngantri lama beut. kasian mbaknya kerja sendiri :""","['kemarin', 'rest', 'pen', 'kopi', 'kebetulan', 'indomaretnya', 'ada', 'point', 'coffee', 'udah', 'pengen', 'beut', 'ga', 'sabar', 'mau', 'minum', 'kopi', 'eh', 'malah', 'harus', 'ngantri', 'lama', 'beut', 'kasian', 'mbaknya', 'kerja', 'sendiri']"
04/2024,ke point coffee kalo kopi baper lagi promo doank jadi 16k -expresso PSL mantep. -kopi jadul enak juga. (Tapi terlalu creamy),"['ke', 'point', 'coffee', 'kalo', 'kopi', 'baper', 'lagi', 'promo', 'doank', 'jadi', 'psl', 'mantep', 'jadul', 'enak', 'juga', 'tapi', 'terlalu', 'creamy']"
04/2024,Kerasa enaknya sampe sini. I love matcha. Apalagi matcha nya Fore,"['kerasa', 'enaknya', 'sampe', 'sini', 'love', 'matcha', 'apalagi', 'matcha', 'nya', 'fore']"
04/2024,"gara2 kayak gini, jadinya skrg beli kopi lebih sering beli point coffee, soalnya bisa pake apk indomartnya dan ongkir cuman 5rb","['kayak', 'gini', 'jadinya', 'skrg', 'beli', 'kopi', 'lebih', 'sere', 'beli', 'point', 'coffee', 'soalnya', 'bisa', 'pake', 'apk', 'indomartnya', 'dan', 'ongkir', 'cuman']"
04/2024,Aku minum kopi kenangan tpi rasane b aja,"['aku', 'minum', 'kopi', 'kenangan', 'tpi', 'rasane', 'b', 'aja']"
04/2024,Butterscotch nya fore punya . Cukup sebulan sekali sih soalnya 28k upsize nambah 6k asksksk.,"['butterscotch', 'nya', 'fore', 'punya', 'cukup', 'sebulan', 'sekali', 'sih', 'soalnya', 'upsize', 'nambah', 'asksksk']"
04/2024,Aku tiap ke fore pesennya Ice almond choco karena lagi gak boleh minum kopi. Pokoknya ini enaqqqq banget monmaap tinggal dikit diabisin sama si bapack suami,"['aku', 'tiap', 'ke', 'fore', 'pesennya', 'ice', 'almond', 'choco', 'karena', 'lagi', 'gak', 'boleh', 'minum', 'kopi', 'pokoknya', 'ini', 'enaqqqq', 'banget', 'monmaap', 'tinggal', 'dikit', 'diabisin', 'sama', 'si', 'bapack', 'suami']"
04/2024,"Beli kopi fore, free 1 cup buat ultah. Ke sushi tei bilang kamu ultah dapet free sushi birthday","['beli', 'kopi', 'fore', 'free', 'cup', 'buat', 'ultah', 'ke', 'sushi', 'tei', 'bilang', 'kamu', 'ultah', 'dapet', 'free', 'sushi', 'birthday']"
04/2024,"Large cuma segini harganya gezz, pake app fore tinggal pickup aja pake referral ak biar kita sama sama dapet pocer ges D47F37 http://fore.coffee/download-apps/","['large', 'cuma', 'segini', 'harganya', 'gezz', 'pake', 'app', 'fore', 'tinggal', 'pickup', 'aja', 'pake', 'referral', 'ak', 'biar', 'kita', 'sama', 'sama', 'dapet', 'pocer', 'ges']"
04/2024,klo fore less sugar itu kamus wajib bagiku,"['klo', 'fore', 'sugar', 'itu', 'kamus', 'wajib', 'bagiku']"
04/2024,"fore tu normal ice aja gak penuh, jd kalo pesen less ice malah kek gak worth it. aku biasanya team more ice & less sugar. jd pas ga kemanisan. sorry to say kalo normal sugarnya dia manis bgt","['fore', 'tu', 'normal', 'ice', 'aja', 'gak', 'penuh', 'jd', 'kalo', 'pesen', 'ice', 'malah', 'kek', 'gak', 'worth', 'aku', 'biasanya', 'team', 'ice', 'sugar', 'jd', 'pas', 'ga', 'kemanisan', 'sorry', 'kalo', 'normal', 'sugarnya', 'dia', 'manis', 'bgt']"
04/2024,Kok nyobain fore 2 kali rasanya kaya kurang creamy kebanyakan air ya? Padahal aku less ice dan langsung minum. Saran menu yang ena dong,"['kok', 'nyobain', 'fore', 'kali', 'rasanya', 'kaya', 'kurang', 'creamy', 'kebanyakan', 'air', 'ya', 'padahal', 'aku', 'ice', 'dan', 'langsung', 'minum', 'saran', 'menu', 'yang', 'ena', 'dong']"
04/2024,"fore juniornya aja, nderrr. enak-enak juga","['fore', 'juniornya', 'aja', 'nderrr', 'enak', 'enak', 'juga']"
04/2024,"Chatime, fore, lawson, alias aku mau jalaaann tapi males","['chatime', 'fore', 'lawson', 'alias', 'aku', 'mau', 'jalaaann', 'tapi', 'male']"
04/2024,Kayaknya gongcha di TP aja hmm di sini belum ada waktu tu pernah beli varian lain sama nyoba fore,"['kayaknya', 'gongcha', 'di', 'tp', 'aja', 'hmm', 'di', 'sini', 'belum', 'ada', 'waktu', 'tu', 'pernah', 'beli', 'varian', 'lain', 'sama', 'nyoba', 'fore']"
04/2024,"belum pernah nyoba yg tomoro. tapi kalo di point, rasanya manis doang","['belum', 'pernah', 'nyoba', 'yg', 'tomoro', 'tapi', 'kalo', 'di', 'point', 'rasanya', 'manis', 'doang']"
04/2024,"Fore yang oreo gituh, enak!","['fore', 'yang', 'oreo', 'gituh', 'enak']"
04/2024,ini tadi pap ke temen kerjaa yang suka americano lemonade nya sbx biar pindah ke tomoro wkwk,"['ini', 'tadi', 'pap', 'ke', 'temen', 'kerjaa', 'yang', 'suka', 'americano', 'lemonade', 'nya', 'sbx', 'biar', 'pindah', 'ke', 'tomoro', 'wkwk']"
04/2024,Ice americano no sugar normal ice atau kopi kenangan mantan less sugar less ice. Aku selalu pesen itu sih nder,"['ice', 'americano', 'sugar', 'normal', 'ice', 'atau', 'kopi', 'kenangan', 'mantan', 'sugar', 'ice', 'aku', 'selalu', 'pesen', 'itu', 'sih', 'nder']"
04/2024,Kalo ke kopken selalu beli kopi kenangan mantan,"['kalo', 'ke', 'kopken', 'selalu', 'beli', 'kopi', 'kenangan', 'mantan']"
04/2024,kemarin abis dari fore,"['kemarin', 'abis', 'dari', 'fore']"
04/2024,"Dumdum, kopi kenangan","['dumdum', 'kopi', 'kenangan']"
04/2024,beli pas nonton padahal sabtu beli point coffee tapi ga difoto,"['beli', 'pas', 'nonton', 'padahal', 'sabtu', 'beli', 'point', 'coffee', 'tapi', 'ga', 'difoto']"
04/2024,"kopi kenangan, dumdum.","['kopi', 'kenangan', 'dumdum']"
04/2024,kamu harus coba matcha nya tomoro nder,"['kamu', 'harus', 'coba', 'matcha', 'nya', 'tomoro', 'nder']"
04/2024,Gue lebih suka tomoro sih.,"['gue', 'lebih', 'suka', 'tomoro', 'sih']"
04/2024,Lg nyoba tomoro teruss,"['lg', 'nyoba', 'tomoro', 'teruss']"
04/2024,"Itu butuh istirahat tapi kalo masih kuat pesen gofood bisa pesen kopken kopi kenangan mantan, biar gak pusing lagi karena inget mantan kayak dakjal","['itu', 'butuh', 'istirahat', 'tapi', 'kalo', 'masih', 'kuat', 'pesen', 'gofood', 'bisa', 'pesen', 'kopken', 'kopi', 'kenangan', 'mantan', 'biar', 'gak', 'puse', 'lagi', 'karena', 'inget', 'mantan', 'kayak', 'dakjal']"
04/2024,"Kenangan mantan, tomoro","['kenangan', 'mantan', 'tomoro']"
04/2024,"Bener jaman duluuu bgt belum nge hype thai tea di semarang, bisanya cuman beli di http://J.co. Rekomen thai tea nya Kopi Kenangan. Enak dan termasuknya murah.","['bener', 'jaman', 'duluuu', 'bgt', 'belum', 'nge', 'hype', 'thai', 'tea', 'di', 'semarang', 'bisanya', 'cuman', 'beli', 'di', 'rekomen', 'thai', 'tea', 'nya', 'kopi', 'kenangan', 'enak', 'dan', 'termasuknya', 'murah']"
04/2024,Kalo matcha tomoro,"['kalo', 'matcha', 'tomoro']"
04/2024,"iyaa emang matcha tomoro enak bangett, tapi ngapaa lu taro di pinggir jalan begituuu nderr????","['iyaa', 'emang', 'matcha', 'tomoro', 'enak', 'bangett', 'tapi', 'ngapaa', 'lu', 'taro', 'di', 'pinggir', 'jalan', 'begituuu', 'nderr']"
04/2024,"eh gen ask, enakan matchanya tomoro apa point yaaa","['eh', 'gen', 'ask', 'enakan', 'matchanya', 'tomoro', 'apa', 'point', 'yaaa']"
04/2024,iyaa bener tomoro enak matchanya,"['iyaa', 'bener', 'tomoro', 'enak', 'matchanya']"
04/2024,"Ini enak, tp klo aku ttp lebih suka yg point coffee","['ini', 'enak', 'tp', 'klo', 'aku', 'ttp', 'lebih', 'suka', 'yg', 'point', 'coffee']"
04/2024,Fore sepanjang masa,"['fore', 'sepanjang', 'masa']"
04/2024,aku dah jatuh cinta sama matcha fore tapi ntar mau coba juga tomoro deh,"['aku', 'dah', 'jatuh', 'cinta', 'sama', 'matcha', 'fore', 'tapi', 'ntar', 'mau', 'coba', 'juga', 'tomoro', 'deh']"
04/2024,"ini lebih enak dibanding point. aku lebih suka beli yg golden coffee seriesnya enakkk, dibikin less sugar","['ini', 'lebih', 'enak', 'dibanding', 'point', 'aku', 'lebih', 'suka', 'beli', 'yg', 'golden', 'coffee', 'seriesnya', 'enakkk', 'dibikin', 'sugar']"
04/2024,"Banana series haha Jgn pernah berharao gold coffee seenak point ya, dr harga udh beda, tapi ya enak kok.","['banana', 'series', 'haha', 'jgn', 'pernah', 'berharao', 'gold', 'coffee', 'seenak', 'point', 'ya', 'dr', 'harga', 'udh', 'beda', 'tapi', 'ya', 'enak', 'kok']"
04/2024,"Yummy choice adalah kakak Point Coffee, dulu mereka kasirnya jadi satu sama Idm-nya. Awalnya enak dan murah, setelah adiknya PC lahir malah downgrade.","['yummy', 'choice', 'adalah', 'kakak', 'point', 'coffee', 'dulu', 'mereka', 'kasirnya', 'jadi', 'satu', 'sama', 'idm', 'nya', 'awalnya', 'enak', 'dan', 'murah', 'setelah', 'adiknya', 'pc', 'lahir', 'malah', 'downgrade']"
04/2024,"hehehe enak dan setengah harga point coffee. Nih doi aja jatuh cinta seketika dengan Choco Hazelnutnya yang kaya akan rasa Hazelnut, ya ga? @halizarizki","['hehehe', 'enak', 'dan', 'setengah', 'harga', 'point', 'coffee', 'nih', 'doi', 'aja', 'jatuh', 'cinta', 'seketika', 'dengan', 'choco', 'hazelnutnya', 'yang', 'kaya', 'akan', 'rasa', 'hazelnut', 'ya', 'ga']"
04/2024,"Berharap makin banyak cabang yummy choice di deket rumah dan sepanjang perjalanan aku main soalnya kopinya murah (harga dibawah point) dan enak!!! Golden coffee nya enak, nder","['berharap', 'makin', 'banyak', 'cabang', 'yummy', 'choice', 'di', 'deket', 'rumah', 'dan', 'sepanjang', 'perjalanan', 'aku', 'main', 'soalnya', 'kopinya', 'murah', 'harga', 'dibawah', 'point', 'dan', 'enak', 'golden', 'coffee', 'nya', 'enak', 'nder']"
04/2024,"coba inget lagi temenmu lebih sering beli yg mana, nah beliin sesuai itu. tapi kalo aku mah fore butterscotch sea salt latte","['coba', 'inget', 'lagi', 'temenmu', 'lebih', 'sere', 'beli', 'yg', 'mana', 'nah', 'beliin', 'sesuai', 'itu', 'tapi', 'kalo', 'aku', 'mah', 'fore', 'butterscotch', 'sea', 'salt', 'latte']"
04/2024,foreee soalnya aku cinta fore,"['foreee', 'soalnya', 'aku', 'cinta', 'fore']"
04/2024,"Fore, lebih suka sama rasanya.","['fore', 'lebih', 'suka', 'sama', 'rasanya']"
04/2024,fore selalu pesen kopinya. jadi pengen nyoba matchanya,"['fore', 'selalu', 'pesen', 'kopinya', 'jadi', 'pengen', 'nyoba', 'matchanya']"
04/2024,kaloo matcha fore itu lebih dominan apaa ya rasanya,"['kaloo', 'matcha', 'fore', 'itu', 'lebih', 'dominan', 'apaa', 'ya', 'rasanya']"
04/2024,"Iya matcha fore emang enakkk, dulu sering bgt dapet promo gratisan dari apknya wkwk","['iya', 'matcha', 'fore', 'emang', 'enakkk', 'dulu', 'sere', 'bgt', 'dapet', 'promo', 'gratisan', 'dari', 'apknya', 'wkwk']"
04/2024,fore memang enaaaakkk,"['fore', 'memang', 'enaaaakkk']"
04/2024,"Iya emang enak, yang kopken aku kurang suka, paling suka fore sbux sm indomaret point","['iya', 'emang', 'enak', 'yang', 'kopken', 'aku', 'kurang', 'suka', 'pale', 'suka', 'fore', 'sbux', 'sm', 'indomaret', 'point']"
04/2024,Aku bersama gelas-gelas fore ku wkwk,"['aku', 'bersama', 'gela', 'gela', 'fore', 'ku', 'wkwk']"
04/2024,"Ga enak..... terlalu creamy..... Ak prefer kopken, atau tomoro sih....","['ga', 'enak', 'terlalu', 'creamy', 'ak', 'prefer', 'kopken', 'atau', 'tomoro', 'sih']"
04/2024,Fore tak ada dua si apa lg tiga,"['fore', 'tak', 'ada', 'dua', 'si', 'apa', 'lg', 'tiga']"
04/2024,bisa bisanya blm nyobain matcha fore,"['bisa', 'bisanya', 'blm', 'nyobain', 'matcha', 'fore']"
04/2024,Gue make lagi gelas tomoro coffee heheheh,"['gue', 'lagi', 'gela', 'tomoro', 'coffee', 'heheheh']"
04/2024,"Bener nder, gue suka banget sama matchanya Fore","['bener', 'nder', 'gue', 'suka', 'banget', 'sama', 'matchanya', 'fore']"
04/2024,"Lebih enak matchanya kopken, klo fore terlalu creamy menurutkuu hampir gada hint pahitnya sedikitpun kecuali half sugar.","['lebih', 'enak', 'matchanya', 'kopken', 'klo', 'fore', 'terlalu', 'creamy', 'menurutkuu', 'hampir', 'gada', 'hint', 'pahitnya', 'sedikitpun', 'kecuali', 'half', 'sugar']"
04/2024,"Blm pernah coba matchanya fore, kpn² mau cobaa","['blm', 'pernah', 'coba', 'matchanya', 'fore', 'mau', 'cobaa']"
04/2024,Haha fore mah semua menunya enak juara 1 pokoknya,"['haha', 'fore', 'mah', 'semua', 'menunya', 'enak', 'juara', 'pokoknya']"
04/2024,Maaf tapi menurut gue matcha fore ga terlalu enak buat gue:( karna gue udah pernah nyoba yng lebih enak dari itu huhu,"['maaf', 'tapi', 'menurut', 'gue', 'matcha', 'fore', 'ga', 'terlalu', 'enak', 'buat', 'gue', 'karna', 'gue', 'udah', 'pernah', 'nyoba', 'yng', 'lebih', 'enak', 'dari', 'itu', 'huhu']"
04/2024,Akuuuuu! Aku kadang simpen cup Fore karena desainnya lucu.,"['akuuuuu', 'aku', 'kadang', 'simpen', 'cup', 'fore', 'karena', 'desainnya', 'lucu']"
04/2024,Ini manis bgt gk sih? Point pny wlopun udh mnta less msh manis. Tomoro punya jd kek hambar klo mnta less,"['ini', 'manis', 'bgt', 'gk', 'sih', 'point', 'pny', 'wlopun', 'udh', 'mnta', 'msh', 'manis', 'tomoro', 'punya', 'jd', 'kek', 'hambar', 'klo', 'mnta']"
04/2024,gelas fore aku di kosan aku jadiin aquarium cupang aku,"['gelas', 'fore', 'aku', 'di', 'kosan', 'aku', 'jadiin', 'aquarium', 'cupang', 'aku']"
04/2024,"dulu awal nyoba fore, sempet ngumpulin. tapi lama-lama kebanyakan dan numpuk, akhirnya mutusin buat beli tumbler mereka","['dulu', 'awal', 'nyoba', 'fore', 'sempet', 'ngumpulin', 'tapi', 'lama', 'lama', 'kebanyakan', 'dan', 'numpuk', 'akhirnya', 'mutusin', 'buat', 'beli', 'tumbler', 'mereka']"
04/2024,Bersedih lah untuk kalian yg di daerahnya gak ada Tomoro atau Fore kaya di daerah aku selama ini beli matcha di Point Coffee aja karena di situ yg paling enak (efek gak ada lg yg bagus),"['bersedih', 'lah', 'untuk', 'kalian', 'yg', 'di', 'daerahnya', 'gak', 'ada', 'tomoro', 'atau', 'fore', 'kaya', 'di', 'daerah', 'aku', 'selama', 'ini', 'beli', 'matcha', 'di', 'point', 'coffee', 'aja', 'karena', 'di', 'situ', 'yg', 'pale', 'enak', 'efek', 'gak', 'ada', 'lg', 'yg', 'bagus']"
04/2024,"Lah matcha fore aneh, kaya bukan matcha menurutku. Enakan tomoro sama kopken","['lah', 'matcha', 'fore', 'aneh', 'kaya', 'bukan', 'matcha', 'menurutku', 'enakan', 'tomoro', 'sama', 'kopken']"
04/2024,Ke tomoro sambil bengong liatin jalanan,"['ke', 'tomoro', 'sambil', 'bengong', 'liatin', 'jalanan']"
04/2024,gaenak jirr fore matcha iniii,"['gaenak', 'jirr', 'fore', 'matcha', 'iniii']"
04/2024,"Ah lu bikin gua kangen fore ae, mana disini gak ada bjirrrrr","['ah', 'lu', 'bikin', 'gua', 'kangen', 'fore', 'ae', 'mana', 'disini', 'gak', 'ada', 'bjirrrrr']"
04/2024,"Kopken lebih enak drpd ini menurut ku karena kopken masih ada pait2 matcha nya (the best aku oatside matcha latte no sugar less ice. Harus less sugar / no sugar ya kalo ga maniss). Kalo fore itu enak sih, tp lebih berasa creamy susunya, matcha nya ga berasa, jd kaya minum susu","['kopken', 'lebih', 'enak', 'drpd', 'ini', 'menurut', 'ku', 'karena', 'kopken', 'masih', 'ada', 'matcha', 'nya', 'good', 'aku', 'oatside', 'matcha', 'latte', 'sugar', 'ice', 'harus', 'sugar', 'sugar', 'ya', 'kalo', 'ga', 'maniss', 'kalo', 'fore', 'itu', 'enak', 'sih', 'tp', 'lebih', 'berasa', 'creamy', 'susunya', 'matcha', 'nya', 'ga', 'berasa', 'jd', 'kaya', 'minum', 'susu']"
04/2024,akuu tapi versi tomoro nderrr,"['akuu', 'tapi', 'versi', 'tomoro', 'nderrr']"
